,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini
3121,India,Meghalaya,East Khasi Hills,2013,East Khasi Hills2013,368.0,East Khasi Hills,,10514.0,0.25
3122,India,Meghalaya,East Khasi Hills,2014,East Khasi Hills2014,368.0,East Khasi Hills,20.65,10226.0,0.25
3123,India,Meghalaya,East Khasi Hills,2015,East Khasi Hills2015,368.0,East Khasi Hills,17.6,10476.0,0.25
3124,India,Meghalaya,East Khasi Hills,2016,East Khasi Hills2016,368.0,East Khasi Hills,14.4,11027.0,0.25
3125,India,Meghalaya,East Khasi Hills,2017,East Khasi Hills2017,368.0,East Khasi Hills,19.63801,11409.0,0.25
3126,India,Meghalaya,East Khasi Hills,2018,East Khasi Hills2018,368.0,East Khasi Hills,21.0168,11983.0,0.25
3127,India,Madhya Pradesh,East Nimar,2000,East Nimar2000,368.0,East Khasi Hills,96.888885,85664.0,0.25
3128,India,Madhya Pradesh,East Nimar,2001,East Nimar2001,311.0,East Nimar,83.125,91792.0,0.23
3129,India,Madhya Pradesh,East Nimar,2002,East Nimar2002,311.0,East Nimar,89.875,87005.0,0.23
3130,India,Madhya Pradesh,East Nimar,2003,East Nimar2003,311.0,East Nimar,,96765.0,0.23
3131,India,Madhya Pradesh,East Nimar,2004,East Nimar2004,311.0,East Nimar,97.818184,99940.0,0.23
3132,India,Madhya Pradesh,East Nimar,2005,East Nimar2005,311.0,East Nimar,98.928574,104975.0,0.23
3133,India,Madhya Pradesh,East Nimar,2006,East Nimar2006,311.0,East Nimar,116.15385,114545.0,0.23
3134,India,Madhya Pradesh,East Nimar,2007,East Nimar2007,311.0,East Nimar,116.82353,119958.0,0.23
3135,India,Madhya Pradesh,East Nimar,2008,East Nimar2008,311.0,East Nimar,60.5,135124.0,0.23
3136,India,Madhya Pradesh,East Nimar,2009,East Nimar2009,311.0,East Nimar,102.57143,147933.0,0.23
3137,India,Madhya Pradesh,East Nimar,2010,East Nimar2010,311.0,East Nimar,91.571426,155701.0,0.23
3138,India,Madhya Pradesh,East Nimar,2011,East Nimar2011,311.0,East Nimar,118.23529,169600.0,0.23
3139,India,Madhya Pradesh,East Nimar,2012,East Nimar2012,311.0,East Nimar,106.82353,184305.0,0.23
3140,India,Madhya Pradesh,East Nimar,2013,East Nimar2013,311.0,East Nimar,103.57895,193761.0,0.23
3141,India,Madhya Pradesh,East Nimar,2014,East Nimar2014,311.0,East Nimar,62.32,203761.0,0.23
3142,India,Madhya Pradesh,East Nimar,2015,East Nimar2015,311.0,East Nimar,,222663.0,0.23
3143,India,Madhya Pradesh,East Nimar,2016,East Nimar2016,311.0,East Nimar,75.111115,251943.0,0.23
3144,India,Madhya Pradesh,East Nimar,2017,East Nimar2017,311.0,East Nimar,83.103447,265451.0,0.23
3145,India,Madhya Pradesh,East Nimar,2018,East Nimar2018,311.0,East Nimar,81.0,289720.0,0.23
3146,India,Arunachal Pradesh,East Siang,2000,East Siang2000,20.0,East Siang,,2306.0,0.28
3147,India,Arunachal Pradesh,East Siang,2001,East Siang2001,20.0,East Siang,,2674.0,0.28
3148,India,Arunachal Pradesh,East Siang,2002,East Siang2002,20.0,East Siang,,2547.0,0.28
3149,India,Arunachal Pradesh,East Siang,2003,East Siang2003,20.0,East Siang,,2824.0,0.28
3150,India,Arunachal Pradesh,East Siang,2004,East Siang2004,20.0,East Siang,,3188.0,0.28
3151,India,Arunachal Pradesh,East Siang,2005,East Siang2005,20.0,East Siang,,3281.0,0.28
3152,India,Arunachal Pradesh,East Siang,2006,East Siang2006,20.0,East Siang,10.5,3458.0,0.28
3153,India,Arunachal Pradesh,East Siang,2007,East Siang2007,20.0,East Siang,,3873.0,0.28
3154,India,Arunachal Pradesh,East Siang,2008,East Siang2008,20.0,East Siang,13.0,4191.0,0.28
3155,India,Arunachal Pradesh,East Siang,2009,East Siang2009,20.0,East Siang,22.0,4539.0,0.28
3156,India,Arunachal Pradesh,East Siang,2010,East Siang2010,20.0,East Siang,24.0,4735.0,0.28
3157,India,Arunachal Pradesh,East Siang,2011,East Siang2011,20.0,East Siang,,4983.0,0.28
3158,India,Arunachal Pradesh,East Siang,2012,East Siang2012,20.0,East Siang,,5066.0,0.28
3159,India,Arunachal Pradesh,East Siang,2013,East Siang2013,20.0,East Siang,28.0,5469.0,0.28
3160,India,Arunachal Pradesh,East Siang,2014,East Siang2014,20.0,East Siang,17.933334,6373.0,0.28
3161,India,Arunachal Pradesh,East Siang,2015,East Siang2015,20.0,East Siang,12.266666,6279.0,0.28
3162,India,Arunachal Pradesh,East Siang,2016,East Siang2016,20.0,East Siang,12.0,6526.0,0.28
3163,India,Arunachal Pradesh,East Siang,2017,East Siang2017,20.0,East Siang,,6783.0,0.28
3164,India,Arunachal Pradesh,East Siang,2018,East Siang2018,20.0,East Siang,15.012,7257.0,0.28
3165,India,Delhi,East,2000,East2000,393.0,East,113.25,72493.0,0.34
3166,India,Delhi,East,2001,East2001,393.0,East,,75281.0,0.34
3167,India,Delhi,East,2002,East2002,393.0,East,54.0,81050.0,0.34
3168,India,Delhi,East,2003,East2003,393.0,East,,85467.0,0.34
3169,India,Delhi,East,2004,East2004,393.0,East,81.0,94717.0,0.34
3170,India,Delhi,East,2005,East2005,393.0,East,68.0,104473.0,0.34
3171,India,Delhi,East,2006,East2006,393.0,East,,117444.0,0.34
3172,India,Delhi,East,2007,East2007,393.0,East,41.333332,130683.0,0.34
3173,India,Delhi,East,2008,East2008,393.0,East,56.0,146961.0,0.34
3174,India,Delhi,East,2009,East2009,393.0,East,,159044.0,0.34
3175,India,Delhi,East,2010,East2010,393.0,East,78.14286,172235.0,0.34
3176,India,Kerala,Ernakulam,2000,Ernakulam2000,263.0,Ernakulam,13.863158,79808.0,0.42
3177,India,Kerala,Ernakulam,2001,Ernakulam2001,263.0,Ernakulam,20.628571,83795.0,0.42
3178,India,Kerala,Ernakulam,2002,Ernakulam2002,263.0,Ernakulam,19.726316,89927.0,0.42
3179,India,Kerala,Ernakulam,2003,Ernakulam2003,263.0,Ernakulam,,95755.0,0.42
3180,India,Kerala,Ernakulam,2004,Ernakulam2004,263.0,Ernakulam,17.185106,104776.0,0.42
3181,India,Kerala,Ernakulam,2005,Ernakulam2005,263.0,Ernakulam,,115500.0,0.42
3182,India,Kerala,Ernakulam,2006,Ernakulam2006,263.0,Ernakulam,14.276,124625.0,0.42
3183,India,Kerala,Ernakulam,2007,Ernakulam2007,263.0,Ernakulam,15.333333,135747.0,0.42
3184,India,Kerala,Ernakulam,2008,Ernakulam2008,263.0,Ernakulam,14.948148,144094.0,0.42
3185,India,Kerala,Ernakulam,2009,Ernakulam2009,263.0,Ernakulam,20.354717,157123.0,0.42
3186,India,Kerala,Ernakulam,2010,Ernakulam2010,263.0,Ernakulam,11.090476,167178.0,0.42
3187,India,Kerala,Ernakulam,2011,Ernakulam2011,263.0,Ernakulam,20.186441,176915.0,0.42
3188,India,Kerala,Ernakulam,2012,Ernakulam2012,263.0,Ernakulam,13.340425,188023.0,0.42
3189,India,Kerala,Ernakulam,2013,Ernakulam2013,263.0,Ernakulam,17.953424,196701.0,0.42
3190,India,Kerala,Ernakulam,2014,Ernakulam2014,263.0,Ernakulam,25.330769,206100.0,0.42
3191,India,Kerala,Ernakulam,2015,Ernakulam2015,263.0,Ernakulam,23.264517,221750.0,0.42
3192,India,Kerala,Ernakulam,2016,Ernakulam2016,263.0,Ernakulam,23.75,239260.0,0.42
3193,India,Kerala,Ernakulam,2017,Ernakulam2017,263.0,Ernakulam,34.408165,255206.0,0.42
3194,India,Kerala,Ernakulam,2018,Ernakulam2018,263.0,Ernakulam,34.245453,275488.0,0.42
3195,India,Tamilnadu,Erode,2000,Erode2000,505.0,Erode,114.07407,165323.0,0.31
3196,India,Tamilnadu,Erode,2001,Erode2001,505.0,Erode,104.53846,162120.0,0.31
3197,India,Tamilnadu,Erode,2002,Erode2002,505.0,Erode,92.769234,162931.0,0.31
3198,India,Tamilnadu,Erode,2003,Erode2003,505.0,Erode,,173085.0,0.31
3199,India,Tamilnadu,Erode,2004,Erode2004,505.0,Erode,99.5,193645.0,0.31
3200,India,Tamilnadu,Erode,2005,Erode2005,505.0,Erode,96.095238,221588.0,0.31
3201,India,Tamilnadu,Erode,2006,Erode2006,505.0,Erode,85.400002,256286.0,0.31
3202,India,Tamilnadu,Erode,2007,Erode2007,505.0,Erode,37.684212,272340.0,0.31
3203,India,Tamilnadu,Erode,2008,Erode2008,505.0,Erode,,286744.0,0.31
3204,India,Tamilnadu,Erode,2009,Erode2009,505.0,Erode,43.64706,316760.0,0.31
3205,India,Tamilnadu,Erode,2010,Erode2010,505.0,Erode,40.900002,359961.0,0.31
3206,India,Tamilnadu,Erode,2011,Erode2011,505.0,Erode,59.555557,386508.0,0.31
3207,India,Tamilnadu,Erode,2012,Erode2012,505.0,Erode,,406487.0,0.31
3208,India,Tamilnadu,Erode,2013,Erode2013,505.0,Erode,,430024.0,0.31
3209,India,Tamilnadu,Erode,2014,Erode2014,505.0,Erode,67.222221,453805.0,0.31
3210,India,Tamilnadu,Erode,2015,Erode2015,505.0,Erode,90.25,494217.0,0.31
3211,India,Tamilnadu,Erode,2016,Erode2016,505.0,Erode,86.651161,528398.0,0.31
3212,India,Tamilnadu,Erode,2017,Erode2017,505.0,Erode,55.32,573224.0,0.31
3213,India,Tamilnadu,Erode,2018,Erode2018,505.0,Erode,95.5,614079.0,0.31
3214,India,Uttar Pradesh,Etah,2000,Etah2000,586.0,Etah,14.8,198839.0,0.3
3215,India,Uttar Pradesh,Etah,2001,Etah2001,586.0,Etah,26.666666,202456.0,0.3
3216,India,Uttar Pradesh,Etah,2002,Etah2002,586.0,Etah,,209007.0,0.3
3217,India,Uttar Pradesh,Etah,2003,Etah2003,586.0,Etah,,220012.0,0.3
3218,India,Uttar Pradesh,Etah,2004,Etah2004,586.0,Etah,,231029.0,0.3
3219,India,Uttar Pradesh,Etah,2005,Etah2005,586.0,Etah,,244514.0,0.3
3220,India,Uttar Pradesh,Etah,2006,Etah2006,586.0,Etah,,263935.0,0.3
3221,India,Uttar Pradesh,Etah,2007,Etah2007,586.0,Etah,,280851.0,0.3
3222,India,Uttar Pradesh,Etah,2008,Etah2008,586.0,Etah,,302192.0,0.3
3223,India,Uttar Pradesh,Etah,2009,Etah2009,586.0,Etah,,320989.0,0.3
3224,India,Uttar Pradesh,Etah,2010,Etah2010,586.0,Etah,,346621.0,0.3
3225,India,Uttar Pradesh,Etah,2011,Etah2011,586.0,Etah,,365375.0,0.3
3226,India,Uttar Pradesh,Etah,2012,Etah2012,586.0,Etah,,381471.0,0.3
3227,India,Uttar Pradesh,Etah,2013,Etah2013,586.0,Etah,,400680.0,0.3
3228,India,Uttar Pradesh,Etah,2014,Etah2014,586.0,Etah,,413263.0,0.3
3229,India,Uttar Pradesh,Etah,2015,Etah2015,586.0,Etah,,448582.0,0.3
3230,India,Uttar Pradesh,Etah,2016,Etah2016,586.0,Etah,20.0,503182.0,0.3
3231,India,Uttar Pradesh,Etah,2017,Etah2017,586.0,Etah,,522441.0,0.3
3232,India,Uttar Pradesh,Etah,2018,Etah2018,586.0,Etah,44.0,537577.0,0.3
3233,India,Uttar Pradesh,Etawah,2000,Etawah2000,557.0,Etawah,20.0,198839.0,0.21
3234,India,Uttar Pradesh,Etawah,2001,Etawah2001,557.0,Etawah,29.6,202456.0,0.21
3235,India,Uttar Pradesh,Etawah,2002,Etawah2002,557.0,Etawah,,209007.0,0.21
3236,India,Uttar Pradesh,Etawah,2003,Etawah2003,557.0,Etawah,,220012.0,0.21
3237,India,Uttar Pradesh,Etawah,2004,Etawah2004,557.0,Etawah,21.0,231029.0,0.21
3238,India,Uttar Pradesh,Etawah,2005,Etawah2005,557.0,Etawah,,244514.0,0.21
3239,India,Uttar Pradesh,Etawah,2006,Etawah2006,557.0,Etawah,,263935.0,0.21
3240,India,Uttar Pradesh,Etawah,2007,Etawah2007,557.0,Etawah,,280851.0,0.21
3241,India,Uttar Pradesh,Etawah,2008,Etawah2008,557.0,Etawah,,302192.0,0.21
3242,India,Uttar Pradesh,Etawah,2009,Etawah2009,557.0,Etawah,,320989.0,0.21
3243,India,Uttar Pradesh,Etawah,2010,Etawah2010,557.0,Etawah,,346621.0,0.21
3244,India,Uttar Pradesh,Etawah,2011,Etawah2011,557.0,Etawah,,365375.0,0.21
3245,India,Uttar Pradesh,Etawah,2012,Etawah2012,557.0,Etawah,,381471.0,0.21
3246,India,Uttar Pradesh,Etawah,2013,Etawah2013,557.0,Etawah,,400680.0,0.21
3247,India,Uttar Pradesh,Etawah,2014,Etawah2014,557.0,Etawah,,413263.0,0.21
3248,India,Uttar Pradesh,Etawah,2015,Etawah2015,557.0,Etawah,,448582.0,0.21
3249,India,Uttar Pradesh,Etawah,2016,Etawah2016,557.0,Etawah,23.0,503182.0,0.21
3250,India,Uttar Pradesh,Etawah,2017,Etawah2017,557.0,Etawah,,522441.0,0.21
3251,India,Uttar Pradesh,Etawah,2018,Etawah2018,557.0,Etawah,25.384001,537577.0,0.21
3252,India,Haryana,Faridabad,2000,Faridabad2000,161.0,Faridabad,124.0,63211.0,0.42
3253,India,Haryana,Faridabad,2001,Faridabad2001,161.0,Faridabad,,68094.0,0.42
3254,India,Haryana,Faridabad,2002,Faridabad2002,161.0,Faridabad,,72268.0,0.42
3255,India,Haryana,Faridabad,2003,Faridabad2003,161.0,Faridabad,,79377.0,0.42
3256,India,Haryana,Faridabad,2004,Faridabad2004,161.0,Faridabad,44.0,86222.0,0.42
3257,India,Haryana,Faridabad,2005,Faridabad2005,161.0,Faridabad,,94011.0,0.42
3258,India,Haryana,Faridabad,2006,Faridabad2006,161.0,Faridabad,,104700.0,0.42
3259,India,Haryana,Faridabad,2007,Faridabad2007,161.0,Faridabad,,112896.0,0.42
3260,India,Haryana,Faridabad,2008,Faridabad2008,161.0,Faridabad,185.0,121588.0,0.42
3261,India,Haryana,Faridabad,2009,Faridabad2009,161.0,Faridabad,74.400002,136780.0,0.42
3262,India,Haryana,Faridabad,2010,Faridabad2010,161.0,Faridabad,46.833332,146053.0,0.42
3263,India,Haryana,Faridabad,2011,Faridabad2011,161.0,Faridabad,,158523.0,0.42
3264,India,Haryana,Faridabad,2012,Faridabad2012,161.0,Faridabad,56.333332,169399.0,0.42
3265,India,Haryana,Faridabad,2013,Faridabad2013,161.0,Faridabad,79.800003,184117.0,0.42
3266,India,Haryana,Faridabad,2014,Faridabad2014,161.0,Faridabad,19.666666,194891.0,0.42
3267,India,Haryana,Faridabad,2015,Faridabad2015,161.0,Faridabad,,217891.0,0.42
3268,India,Haryana,Faridabad,2016,Faridabad2016,161.0,Faridabad,83.832748,240899.0,0.42
3269,India,Haryana,Faridabad,2017,Faridabad2017,161.0,Faridabad,161.125,253966.0,0.42
3270,India,Haryana,Faridabad,2018,Faridabad2018,161.0,Faridabad,159.57143,274967.0,0.42
3271,India,Punjab,Faridkot,2000,Faridkot2000,447.0,Faridkot,80.625,74939.0,0.31
3272,India,Punjab,Faridkot,2001,Faridkot2001,447.0,Faridkot,,75916.0,0.31
3273,India,Punjab,Faridkot,2002,Faridkot2002,447.0,Faridkot,,77209.0,0.31
3274,India,Punjab,Faridkot,2003,Faridkot2003,447.0,Faridkot,,82030.0,0.31
3275,India,Punjab,Faridkot,2004,Faridkot2004,447.0,Faridkot,61.900002,86108.0,0.31
3276,India,Punjab,Faridkot,2005,Faridkot2005,447.0,Faridkot,108.57143,90330.0,0.31
3277,India,Punjab,Faridkot,2006,Faridkot2006,447.0,Faridkot,80.742859,100072.0,0.31
3278,India,Punjab,Faridkot,2007,Faridkot2007,447.0,Faridkot,30.200001,108738.0,0.31
3279,India,Punjab,Faridkot,2008,Faridkot2008,447.0,Faridkot,79.666664,114766.0,0.31
3280,India,Punjab,Faridkot,2009,Faridkot2009,447.0,Faridkot,38.0,122097.0,0.31
3281,India,Punjab,Faridkot,2010,Faridkot2010,447.0,Faridkot,57.166668,129983.0,0.31
3282,India,Punjab,Faridkot,2011,Faridkot2011,447.0,Faridkot,,136987.0,0.31
3283,India,Punjab,Faridkot,2012,Faridkot2012,447.0,Faridkot,49.666668,144194.0,0.31
3284,India,Punjab,Faridkot,2013,Faridkot2013,447.0,Faridkot,32.57143,153185.0,0.31
3285,India,Punjab,Faridkot,2014,Faridkot2014,447.0,Faridkot,21.5,159467.0,0.31
3286,India,Punjab,Faridkot,2015,Faridkot2015,447.0,Faridkot,,168864.0,0.31
3287,India,Punjab,Faridkot,2016,Faridkot2016,447.0,Faridkot,52.666668,180825.0,0.31
3288,India,Punjab,Faridkot,2017,Faridkot2017,447.0,Faridkot,39.91111,191862.0,0.31
3289,India,Punjab,Faridkot,2018,Faridkot2018,447.0,Faridkot,24.181818,202676.0,0.31
3290,India,Uttar Pradesh,Farrukhabad,2000,Farrukhabad2000,568.0,Farrukhabad,76.714287,198839.0,0.24
3291,India,Uttar Pradesh,Farrukhabad,2001,Farrukhabad2001,568.0,Farrukhabad,22.0,202456.0,0.24
3292,India,Uttar Pradesh,Farrukhabad,2002,Farrukhabad2002,568.0,Farrukhabad,,209007.0,0.24
3293,India,Uttar Pradesh,Farrukhabad,2003,Farrukhabad2003,568.0,Farrukhabad,,220012.0,0.24
3294,India,Uttar Pradesh,Farrukhabad,2004,Farrukhabad2004,568.0,Farrukhabad,,231029.0,0.24
3295,India,Uttar Pradesh,Farrukhabad,2005,Farrukhabad2005,568.0,Farrukhabad,,244514.0,0.24
3296,India,Uttar Pradesh,Farrukhabad,2006,Farrukhabad2006,568.0,Farrukhabad,,263935.0,0.24
3297,India,Uttar Pradesh,Farrukhabad,2007,Farrukhabad2007,568.0,Farrukhabad,,280851.0,0.24
3298,India,Uttar Pradesh,Farrukhabad,2008,Farrukhabad2008,568.0,Farrukhabad,,302192.0,0.24
3299,India,Uttar Pradesh,Farrukhabad,2009,Farrukhabad2009,568.0,Farrukhabad,,320989.0,0.24
3300,India,Uttar Pradesh,Farrukhabad,2010,Farrukhabad2010,568.0,Farrukhabad,,346621.0,0.24
3301,India,Uttar Pradesh,Farrukhabad,2011,Farrukhabad2011,568.0,Farrukhabad,,365375.0,0.24
3302,India,Uttar Pradesh,Farrukhabad,2012,Farrukhabad2012,568.0,Farrukhabad,,381471.0,0.24
3303,India,Uttar Pradesh,Farrukhabad,2013,Farrukhabad2013,568.0,Farrukhabad,,400680.0,0.24
3304,India,Uttar Pradesh,Farrukhabad,2014,Farrukhabad2014,568.0,Farrukhabad,,413263.0,0.24
3305,India,Uttar Pradesh,Farrukhabad,2015,Farrukhabad2015,568.0,Farrukhabad,,448582.0,0.24
3306,India,Uttar Pradesh,Farrukhabad,2016,Farrukhabad2016,568.0,Farrukhabad,35.0,503182.0,0.24
3307,India,Uttar Pradesh,Farrukhabad,2017,Farrukhabad2017,568.0,Farrukhabad,,522441.0,0.24
3308,India,Uttar Pradesh,Farrukhabad,2018,Farrukhabad2018,568.0,Farrukhabad,47.0,537577.0,0.24
3309,India,Haryana,Fatehabad,2000,Fatehabad2000,167.0,Fatehabad,65.800003,63211.0,0.3
3310,India,Haryana,Fatehabad,2001,Fatehabad2001,167.0,Fatehabad,,68094.0,0.3
3311,India,Haryana,Fatehabad,2002,Fatehabad2002,167.0,Fatehabad,,72268.0,0.3
3312,India,Haryana,Fatehabad,2003,Fatehabad2003,167.0,Fatehabad,,79377.0,0.3
3313,India,Haryana,Fatehabad,2004,Fatehabad2004,167.0,Fatehabad,154.625,86222.0,0.3
3314,India,Haryana,Fatehabad,2005,Fatehabad2005,167.0,Fatehabad,129.66667,94011.0,0.3
3315,India,Haryana,Fatehabad,2006,Fatehabad2006,167.0,Fatehabad,64.666664,104700.0,0.3
3316,India,Haryana,Fatehabad,2007,Fatehabad2007,167.0,Fatehabad,118.42857,112896.0,0.3
3317,India,Haryana,Fatehabad,2008,Fatehabad2008,167.0,Fatehabad,200.83333,121588.0,0.3
3318,India,Haryana,Fatehabad,2009,Fatehabad2009,167.0,Fatehabad,150.5,136780.0,0.3
3319,India,Haryana,Fatehabad,2010,Fatehabad2010,167.0,Fatehabad,132.33333,146053.0,0.3
3320,India,Haryana,Fatehabad,2011,Fatehabad2011,167.0,Fatehabad,,158523.0,0.3
3321,India,Haryana,Fatehabad,2012,Fatehabad2012,167.0,Fatehabad,89.800003,169399.0,0.3
3322,India,Haryana,Fatehabad,2013,Fatehabad2013,167.0,Fatehabad,111.5,184117.0,0.3
3323,India,Haryana,Fatehabad,2014,Fatehabad2014,167.0,Fatehabad,76.25,194891.0,0.3
3324,India,Haryana,Fatehabad,2015,Fatehabad2015,167.0,Fatehabad,133.0,217891.0,0.3
3325,India,Haryana,Fatehabad,2016,Fatehabad2016,167.0,Fatehabad,116.71429,240899.0,0.3
3326,India,Haryana,Fatehabad,2017,Fatehabad2017,167.0,Fatehabad,104.0,253966.0,0.3
3327,India,Haryana,Fatehabad,2018,Fatehabad2018,167.0,Fatehabad,60.666668,274967.0,0.3
3328,India,Punjab,Fatehgarh Sahib,2000,Fatehgarh Sahib2000,435.0,Fatehgarh Sahib,35.166668,74939.0,0.32
3329,India,Punjab,Fatehgarh Sahib,2001,Fatehgarh Sahib2001,435.0,Fatehgarh Sahib,,75916.0,0.32
3330,India,Punjab,Fatehgarh Sahib,2002,Fatehgarh Sahib2002,435.0,Fatehgarh Sahib,85.400002,77209.0,0.32
3331,India,Punjab,Fatehgarh Sahib,2003,Fatehgarh Sahib2003,435.0,Fatehgarh Sahib,,82030.0,0.32
3332,India,Punjab,Fatehgarh Sahib,2004,Fatehgarh Sahib2004,435.0,Fatehgarh Sahib,51.599998,86108.0,0.32
3333,India,Punjab,Fatehgarh Sahib,2005,Fatehgarh Sahib2005,435.0,Fatehgarh Sahib,33.75,90330.0,0.32
3334,India,Punjab,Fatehgarh Sahib,2006,Fatehgarh Sahib2006,435.0,Fatehgarh Sahib,48.939999,100072.0,0.32
3335,India,Punjab,Fatehgarh Sahib,2007,Fatehgarh Sahib2007,435.0,Fatehgarh Sahib,26.545454,108738.0,0.32
3336,India,Punjab,Fatehgarh Sahib,2008,Fatehgarh Sahib2008,435.0,Fatehgarh Sahib,36.0,114766.0,0.32
3337,India,Punjab,Fatehgarh Sahib,2009,Fatehgarh Sahib2009,435.0,Fatehgarh Sahib,30.0,122097.0,0.32
3338,India,Punjab,Fatehgarh Sahib,2010,Fatehgarh Sahib2010,435.0,Fatehgarh Sahib,37.777779,129983.0,0.32
3339,India,Punjab,Fatehgarh Sahib,2011,Fatehgarh Sahib2011,435.0,Fatehgarh Sahib,,136987.0,0.32
3340,India,Punjab,Fatehgarh Sahib,2012,Fatehgarh Sahib2012,435.0,Fatehgarh Sahib,23.237499,144194.0,0.32
3341,India,Punjab,Fatehgarh Sahib,2013,Fatehgarh Sahib2013,435.0,Fatehgarh Sahib,42.0,153185.0,0.32
3342,India,Punjab,Fatehgarh Sahib,2014,Fatehgarh Sahib2014,435.0,Fatehgarh Sahib,66.444443,159467.0,0.32
3343,India,Punjab,Fatehgarh Sahib,2015,Fatehgarh Sahib2015,435.0,Fatehgarh Sahib,14.511111,168864.0,0.32
3344,India,Punjab,Fatehgarh Sahib,2016,Fatehgarh Sahib2016,435.0,Fatehgarh Sahib,22.90909,180825.0,0.32
3345,India,Punjab,Fatehgarh Sahib,2017,Fatehgarh Sahib2017,435.0,Fatehgarh Sahib,58.777779,191862.0,0.32
3346,India,Punjab,Fatehgarh Sahib,2018,Fatehgarh Sahib2018,435.0,Fatehgarh Sahib,15.333333,202676.0,0.32
3347,India,Uttar Pradesh,Fatehpur,2000,Fatehpur2000,596.0,Fatehpur,,198839.0,0.19
3348,India,Uttar Pradesh,Fatehpur,2001,Fatehpur2001,596.0,Fatehpur,,202456.0,0.19
3349,India,Uttar Pradesh,Fatehpur,2002,Fatehpur2002,596.0,Fatehpur,,209007.0,0.19
3350,India,Uttar Pradesh,Fatehpur,2003,Fatehpur2003,596.0,Fatehpur,,220012.0,0.19
3351,India,Uttar Pradesh,Fatehpur,2004,Fatehpur2004,596.0,Fatehpur,15.6,231029.0,0.19
3352,India,Uttar Pradesh,Fatehpur,2005,Fatehpur2005,596.0,Fatehpur,,244514.0,0.19
3353,India,Uttar Pradesh,Fatehpur,2006,Fatehpur2006,596.0,Fatehpur,,263935.0,0.19
3354,India,Uttar Pradesh,Fatehpur,2007,Fatehpur2007,596.0,Fatehpur,,280851.0,0.19
3355,India,Uttar Pradesh,Fatehpur,2008,Fatehpur2008,596.0,Fatehpur,,302192.0,0.19
3356,India,Uttar Pradesh,Fatehpur,2009,Fatehpur2009,596.0,Fatehpur,,320989.0,0.19
3357,India,Uttar Pradesh,Fatehpur,2010,Fatehpur2010,596.0,Fatehpur,,346621.0,0.19
3358,India,Uttar Pradesh,Fatehpur,2011,Fatehpur2011,596.0,Fatehpur,,365375.0,0.19
3359,India,Uttar Pradesh,Fatehpur,2012,Fatehpur2012,596.0,Fatehpur,,381471.0,0.19
3360,India,Uttar Pradesh,Fatehpur,2013,Fatehpur2013,596.0,Fatehpur,,400680.0,0.19
3361,India,Uttar Pradesh,Fatehpur,2014,Fatehpur2014,596.0,Fatehpur,,413263.0,0.19
3362,India,Uttar Pradesh,Fatehpur,2015,Fatehpur2015,596.0,Fatehpur,,448582.0,0.19
3363,India,Uttar Pradesh,Fatehpur,2016,Fatehpur2016,596.0,Fatehpur,16.0,503182.0,0.19
3364,India,Uttar Pradesh,Fatehpur,2017,Fatehpur2017,596.0,Fatehpur,,522441.0,0.19
3365,India,Uttar Pradesh,Fatehpur,2018,Fatehpur2018,596.0,Fatehpur,50.0,537577.0,0.19
3366,India,Punjab,Ferozepur,2000,Ferozepur2000,449.0,Firozpur,91.966667,74939.0,0.3
3367,India,Punjab,Ferozepur,2001,Ferozepur2001,449.0,Firozpur,,75916.0,0.3
3368,India,Punjab,Ferozepur,2002,Ferozepur2002,449.0,Firozpur,,77209.0,0.3
3369,India,Punjab,Ferozepur,2003,Ferozepur2003,449.0,Firozpur,,82030.0,0.3
3370,India,Punjab,Ferozepur,2004,Ferozepur2004,449.0,Firozpur,59.75,86108.0,0.3
3371,India,Punjab,Ferozepur,2005,Ferozepur2005,449.0,Firozpur,125.8,90330.0,0.3
3372,India,Punjab,Ferozepur,2006,Ferozepur2006,449.0,Firozpur,61.0,100072.0,0.3
3373,India,Punjab,Ferozepur,2007,Ferozepur2007,449.0,Firozpur,50.476189,108738.0,0.3
3374,India,Punjab,Ferozepur,2008,Ferozepur2008,449.0,Firozpur,127.33334,114766.0,0.3
3375,India,Punjab,Ferozepur,2009,Ferozepur2009,449.0,Firozpur,61.0,122097.0,0.3
3376,India,Punjab,Ferozepur,2010,Ferozepur2010,449.0,Firozpur,82.5,129983.0,0.3
3377,India,Punjab,Ferozepur,2011,Ferozepur2011,449.0,Firozpur,,136987.0,0.3
3378,India,Punjab,Ferozepur,2012,Ferozepur2012,449.0,Firozpur,72.421051,144194.0,0.3
3379,India,Punjab,Ferozepur,2013,Ferozepur2013,449.0,Firozpur,68.85714,153185.0,0.3
3380,India,Punjab,Ferozepur,2014,Ferozepur2014,449.0,Firozpur,27.727272,159467.0,0.3
3381,India,Punjab,Ferozepur,2015,Ferozepur2015,449.0,Firozpur,,168864.0,0.3
3382,India,Punjab,Ferozepur,2016,Ferozepur2016,449.0,Firozpur,60.349998,180825.0,0.3
3383,India,Punjab,Ferozepur,2017,Ferozepur2017,449.0,Firozpur,72.963158,191862.0,0.3
3384,India,Punjab,Ferozepur,2018,Ferozepur2018,449.0,Firozpur,42.666668,202676.0,0.3
3385,India,Uttar Pradesh,Firozabad,2000,Firozabad2000,578.0,Firozabad,24.799999,198839.0,0.24
