"X","country","state","district","year","dyid","Serial.No.","District","calcium","SDP","Gini"
4331,"India","Telangana","Jagitial",2015,"Jagitial2015",527,"Karimnagar",84.400002,205923,0.2
4332,"India","Telangana","Jagitial",2016,"Jagitial2016",527,"Karimnagar",93.5,225108,0.2
4333,"India","Telangana","Jagitial",2017,"Jagitial2017",527,"Karimnagar",94.85714,246058,0.2
4334,"India","Telangana","Jagitial",2018,"Jagitial2018",527,"Karimnagar",85.714287,268926,0.2
4335,"India","Rajasthan","Jaipur",2000,"Jaipur2000",456,"Jaipur",65.052635,89372,0.32
4336,"India","Rajasthan","Jaipur",2001,"Jaipur2001",456,"Jaipur",40.166668,99549,0.32
4337,"India","Rajasthan","Jaipur",2002,"Jaipur2002",456,"Jaipur",39.25,87589,0.32
,,,,,,,,,,
4339,"India","Rajasthan","Jaipur",2004,"Jaipur2004",456,"Jaipur",48.121212,112636,0.32
4340,"India","Rajasthan","Jaipur",2005,"Jaipur2005",456,"Jaipur",50.758621,120202,0.32
4341,"India","Rajasthan","Jaipur",2006,"Jaipur2006",456,"Jaipur",52,134350,0.32
4342,"India","Rajasthan","Jaipur",2007,"Jaipur2007",456,"Jaipur",40.277779,140471,0.32
4343,"India","Rajasthan","Jaipur",2008,"Jaipur2008",456,"Jaipur",44.57143,152284,0.32
4344,"India","Rajasthan","Jaipur",2009,"Jaipur2009",456,"Jaipur",40.25,161159,0.32
4345,"India","Rajasthan","Jaipur",2010,"Jaipur2010",456,"Jaipur",62.63158,185366,0.32
4346,"India","Rajasthan","Jaipur",2011,"Jaipur2011",456,"Jaipur",101.33334,202749,0.32
4347,"India","Rajasthan","Jaipur",2012,"Jaipur2012",456,"Jaipur",46.294117,210171,0.32
4348,"India","Rajasthan","Jaipur",2013,"Jaipur2013",456,"Jaipur",78.909088,222730,0.32
4349,"India","Rajasthan","Jaipur",2014,"Jaipur2014",456,"Jaipur",30.545454,238689,0.32
4350,"India","Rajasthan","Jaipur",2015,"Jaipur2015",456,"Jaipur",58.260868,257415,0.32
4351,"India","Rajasthan","Jaipur",2016,"Jaipur2016",456,"Jaipur",33,271636,0.32
4353,"India","Rajasthan","Jaipur",2018,"Jaipur2018",456,"Jaipur",66.280701,291356,0.32
4354,"India","Rajasthan","Jaisalmer",2000,"Jaisalmer2000",474,"Jaisalmer",95.189186,89372,0.2
4355,"India","Rajasthan","Jaisalmer",2001,"Jaisalmer2001",474,"Jaisalmer",69.933334,99549,0.2
4356,"India","Rajasthan","Jaisalmer",2002,"Jaisalmer2002",474,"Jaisalmer",76.771431,87589,0.2
,,,,,,,,,,
4358,"India","Rajasthan","Jaisalmer",2004,"Jaisalmer2004",474,"Jaisalmer",87.849998,112636,0.2
4359,"India","Rajasthan","Jaisalmer",2005,"Jaisalmer2005",474,"Jaisalmer",57.862068,120202,0.2
4360,"India","Rajasthan","Jaisalmer",2006,"Jaisalmer2006",474,"Jaisalmer",64.800003,134350,0.2
4361,"India","Rajasthan","Jaisalmer",2007,"Jaisalmer2007",474,"Jaisalmer",56.476189,140471,0.2
4362,"India","Rajasthan","Jaisalmer",2008,"Jaisalmer2008",474,"Jaisalmer",67.5,152284,0.2
4363,"India","Rajasthan","Jaisalmer",2009,"Jaisalmer2009",474,"Jaisalmer",66.789474,161159,0.2
4364,"India","Rajasthan","Jaisalmer",2010,"Jaisalmer2010",474,"Jaisalmer",85.882355,185366,0.2
4365,"India","Rajasthan","Jaisalmer",2011,"Jaisalmer2011",474,"Jaisalmer",89.545456,202749,0.2
4366,"India","Rajasthan","Jaisalmer",2012,"Jaisalmer2012",474,"Jaisalmer",93.785713,210171,0.2
4367,"India","Rajasthan","Jaisalmer",2013,"Jaisalmer2013",474,"Jaisalmer",86.736366,222730,0.2
4368,"India","Rajasthan","Jaisalmer",2014,"Jaisalmer2014",474,"Jaisalmer",93.949997,238689,0.2
4369,"India","Rajasthan","Jaisalmer",2015,"Jaisalmer2015",474,"Jaisalmer",84.236366,257415,0.2
4370,"India","Rajasthan","Jaisalmer",2016,"Jaisalmer2016",474,"Jaisalmer",99.491432,271636,0.2
4371,"India","Rajasthan","Jaisalmer",2017,"Jaisalmer2017",474,"Jaisalmer",100.51515,285979,0.2
4372,"India","Rajasthan","Jaisalmer",2018,"Jaisalmer2018",474,"Jaisalmer",81.666664,291356,0.2
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4385,"India","Odisha","Jajapur",2012,"Jajapur2012",407,"Jajpur",29.75,109755,0.24
4386,"India","Odisha","Jajapur",2013,"Jajapur2013",407,"Jajpur",36,118290,0.24
4387,"India","Odisha","Jajapur",2014,"Jajapur2014",407,"Jajpur",23.9,119716,0.24
4388,"India","Odisha","Jajapur",2015,"Jajapur2015",407,"Jajpur",30.148148,128474,0.24
,,,,,,,,,,
4390,"India","Odisha","Jajapur",2017,"Jajapur2017",407,"Jajpur",34,160442,0.24
4391,"India","Odisha","Jajapur",2018,"Jajapur2018",407,"Jajpur",28.869566,171679,0.24
4392,"India","Punjab","Jalandhar",2000,"Jalandhar2000",444,"Jalandhar",25,74939,0.33
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4396,"India","Punjab","Jalandhar",2004,"Jalandhar2004",444,"Jalandhar",34.5,86108,0.33
4397,"India","Punjab","Jalandhar",2005,"Jalandhar2005",444,"Jalandhar",66,90330,0.33
4398,"India","Punjab","Jalandhar",2006,"Jalandhar2006",444,"Jalandhar",45.200001,100072,0.33
4400,"India","Punjab","Jalandhar",2008,"Jalandhar2008",444,"Jalandhar",51,114766,0.33
4402,"India","Punjab","Jalandhar",2010,"Jalandhar2010",444,"Jalandhar",35.900002,129983,0.33
,,,,,,,,,,
4404,"India","Punjab","Jalandhar",2012,"Jalandhar2012",444,"Jalandhar",39.266666,144194,0.33
4405,"India","Punjab","Jalandhar",2013,"Jalandhar2013",444,"Jalandhar",20,153185,0.33
4406,"India","Punjab","Jalandhar",2014,"Jalandhar2014",444,"Jalandhar",38.400002,159467,0.33
,,,,,,,,,,
4408,"India","Punjab","Jalandhar",2016,"Jalandhar2016",444,"Jalandhar",26.593334,180825,0.33
4409,"India","Punjab","Jalandhar",2017,"Jalandhar2017",444,"Jalandhar",29.714285,191862,0.33
4410,"India","Punjab","Jalandhar",2018,"Jalandhar2018",444,"Jalandhar",38.866665,202676,0.33
4411,"India","Uttar Pradesh","Jalaun",2000,"Jalaun2000",588,"Jalaun",30.5,198839,0.28
4412,"India","Uttar Pradesh","Jalaun",2001,"Jalaun2001",588,"Jalaun",44.57143,202456,0.28
,,,,,,,,,,
,,,,,,,,,,
4415,"India","Uttar Pradesh","Jalaun",2004,"Jalaun2004",588,"Jalaun",27.333334,231029,0.28
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4427,"India","Uttar Pradesh","Jalaun",2016,"Jalaun2016",588,"Jalaun",27.111111,503182,0.28
,,,,,,,,,,
4429,"India","Uttar Pradesh","Jalaun",2018,"Jalaun2018",588,"Jalaun",42.942856,537577,0.28
4430,"India","Maharashtra","Jalgaon",2000,"Jalgaon2000",344,"Jalgaon",96.842102,285492,0.26
4431,"India","Maharashtra","Jalgaon",2001,"Jalgaon2001",344,"Jalgaon",75.07692,295578,0.26
4432,"India","Maharashtra","Jalgaon",2002,"Jalgaon2002",344,"Jalgaon",43.900002,315961,0.26
,,,,,,,,,,
4434,"India","Maharashtra","Jalgaon",2004,"Jalgaon2004",344,"Jalgaon",75.935486,370023,0.26
4435,"India","Maharashtra","Jalgaon",2005,"Jalgaon2005",344,"Jalgaon",51.620689,423632,0.26
4436,"India","Maharashtra","Jalgaon",2006,"Jalgaon2006",344,"Jalgaon",94.551727,481983,0.26
4437,"India","Maharashtra","Jalgaon",2007,"Jalgaon2007",344,"Jalgaon",82.290321,538081,0.26
4438,"India","Maharashtra","Jalgaon",2008,"Jalgaon2008",344,"Jalgaon",55.448277,546533,0.26
4439,"India","Maharashtra","Jalgaon",2009,"Jalgaon2009",344,"Jalgaon",63.259258,599338,0.26
,,,,,,,,,,
,,,,,,,,,,
4442,"India","Maharashtra","Jalgaon",2012,"Jalgaon2012",344,"Jalgaon",49.583332,734891,0.26
4443,"India","Maharashtra","Jalgaon",2013,"Jalgaon2013",344,"Jalgaon",44.347828,782973,0.26
4444,"India","Maharashtra","Jalgaon",2014,"Jalgaon2014",344,"Jalgaon",85.592102,831025,0.26
4445,"India","Maharashtra","Jalgaon",2015,"Jalgaon2015",344,"Jalgaon",82,897225,0.26
4446,"India","Maharashtra","Jalgaon",2016,"Jalgaon2016",344,"Jalgaon",85.388885,985933,0.26
4447,"India","Maharashtra","Jalgaon",2017,"Jalgaon2017",344,"Jalgaon",68.923828,1026049,0.26
4448,"India","Maharashtra","Jalgaon",2018,"Jalgaon2018",344,"Jalgaon",69.089905,1067752,0.26
4449,"India","Maharashtra","Jalna",2000,"Jalna2000",330,"Jalna",76.349998,285492,0.18
4450,"India","Maharashtra","Jalna",2001,"Jalna2001",330,"Jalna",48.533333,295578,0.18
4451,"India","Maharashtra","Jalna",2002,"Jalna2002",330,"Jalna",88.904762,315961,0.18
,,,,,,,,,,
4453,"India","Maharashtra","Jalna",2004,"Jalna2004",330,"Jalna",134.53334,370023,0.18
4454,"India","Maharashtra","Jalna",2005,"Jalna2005",330,"Jalna",111.5,423632,0.18
4455,"India","Maharashtra","Jalna",2006,"Jalna2006",330,"Jalna",125.71429,481983,0.18
4456,"India","Maharashtra","Jalna",2007,"Jalna2007",330,"Jalna",99.833336,538081,0.18
4457,"India","Maharashtra","Jalna",2008,"Jalna2008",330,"Jalna",72.411766,546533,0.18
4458,"India","Maharashtra","Jalna",2009,"Jalna2009",330,"Jalna",158.83333,599338,0.18
,,,,,,,,,,
,,,,,,,,,,
4461,"India","Maharashtra","Jalna",2012,"Jalna2012",330,"Jalna",133.69231,734891,0.18
4462,"India","Maharashtra","Jalna",2013,"Jalna2013",330,"Jalna",227.25,782973,0.18
4463,"India","Maharashtra","Jalna",2014,"Jalna2014",330,"Jalna",97.809998,831025,0.18
4464,"India","Maharashtra","Jalna",2015,"Jalna2015",330,"Jalna",162.30769,897225,0.18
4465,"India","Maharashtra","Jalna",2016,"Jalna2016",330,"Jalna",105.79166,985933,0.18
4466,"India","Maharashtra","Jalna",2017,"Jalna2017",330,"Jalna",127.12229,1026049,0.18
4467,"India","Maharashtra","Jalna",2018,"Jalna2018",330,"Jalna",83.97081,1067752,0.18
4468,"India","Rajasthan","Jalore",2000,"Jalore2000",468,"Jalor",89.777779,89372,0.25
4469,"India","Rajasthan","Jalore",2001,"Jalore2001",468,"Jalor",55.777779,99549,0.25
4470,"India","Rajasthan","Jalore",2002,"Jalore2002",468,"Jalor",83.692307,87589,0.25
4471,"India","Rajasthan","Jalore",2003,"Jalore2003",468,"Jalor",40,115459,0.25
4472,"India","Rajasthan","Jalore",2004,"Jalore2004",468,"Jalor",96.545456,112636,0.25
4473,"India","Rajasthan","Jalore",2005,"Jalore2005",468,"Jalor",111.42857,120202,0.25
4474,"India","Rajasthan","Jalore",2006,"Jalore2006",468,"Jalor",72,134350,0.25
4475,"India","Rajasthan","Jalore",2007,"Jalore2007",468,"Jalor",82.666664,140471,0.25
4476,"India","Rajasthan","Jalore",2008,"Jalore2008",468,"Jalor",69.333336,152284,0.25
4477,"India","Rajasthan","Jalore",2009,"Jalore2009",468,"Jalor",52.400002,161159,0.25
4478,"India","Rajasthan","Jalore",2010,"Jalore2010",468,"Jalor",85.230766,185366,0.25
4479,"India","Rajasthan","Jalore",2011,"Jalore2011",468,"Jalor",48,202749,0.25
4480,"India","Rajasthan","Jalore",2012,"Jalore2012",468,"Jalor",138.28572,210171,0.25
4481,"India","Rajasthan","Jalore",2013,"Jalore2013",468,"Jalor",90,222730,0.25
4482,"India","Rajasthan","Jalore",2014,"Jalore2014",468,"Jalor",79,238689,0.25
4483,"India","Rajasthan","Jalore",2015,"Jalore2015",468,"Jalor",62,257415,0.25
4484,"India","Rajasthan","Jalore",2016,"Jalore2016",468,"Jalor",132,271636,0.25
4485,"India","Rajasthan","Jalore",2017,"Jalore2017",468,"Jalor",353.33334,285979,0.25
4486,"India","Rajasthan","Jalore",2018,"Jalore2018",468,"Jalor",103.76923,291356,0.25
4487,"India","West Bengal","Jalpaiguri",2000,"Jalpaiguri2000",623,"Jalpaiguri",30.25926,151670,0.22
4488,"India","West Bengal","Jalpaiguri",2001,"Jalpaiguri2001",623,"Jalpaiguri",31.391304,162624,0.22
4489,"India","West Bengal","Jalpaiguri",2002,"Jalpaiguri2002",623,"Jalpaiguri",23.130434,168324,0.22
,,,,,,,,,,
4491,"India","West Bengal","Jalpaiguri",2004,"Jalpaiguri2004",623,"Jalpaiguri",22,190029,0.22
4492,"India","West Bengal","Jalpaiguri",2005,"Jalpaiguri2005",623,"Jalpaiguri",17.642857,201994,0.22
4493,"India","West Bengal","Jalpaiguri",2006,"Jalpaiguri2006",623,"Jalpaiguri",20.727272,217849,0.22
4494,"India","West Bengal","Jalpaiguri",2007,"Jalpaiguri2007",623,"Jalpaiguri",13,234798,0.22
4495,"India","West Bengal","Jalpaiguri",2008,"Jalpaiguri2008",623,"Jalpaiguri",17.84,244262,0.22
4496,"India","West Bengal","Jalpaiguri",2009,"Jalpaiguri2009",623,"Jalpaiguri",16.956522,263230,0.22
,,,,,,,,,,
4498,"India","West Bengal","Jalpaiguri",2011,"Jalpaiguri2011",623,"Jalpaiguri",26.111111,289432,0.22
4499,"India","West Bengal","Jalpaiguri",2012,"Jalpaiguri2012",623,"Jalpaiguri",19.4,301479,0.22
4500,"India","West Bengal","Jalpaiguri",2013,"Jalpaiguri2013",623,"Jalpaiguri",47.299999,308238,0.22
,,,,,,,,,,
,,,,,,,,,,
4503,"India","West Bengal","Jalpaiguri",2016,"Jalpaiguri2016",623,"Jalpaiguri",17.921568,357756,0.22
4504,"India","West Bengal","Jalpaiguri",2017,"Jalpaiguri2017",623,"Jalpaiguri",28.48889,381534,0.22
4505,"India","West Bengal","Jalpaiguri",2018,"Jalpaiguri2018",623,"Jalpaiguri",26.444445,403248,0.22
4506,"India","Jammu And Kashmir","Jammu",2000,"Jammu2000",188,"Jammu",60.021278,19623,0.31
4507,"India","Jammu And Kashmir","Jammu",2001,"Jammu2001",188,"Jammu",64.704544,20001,0.31
4508,"India","Jammu And Kashmir","Jammu",2002,"Jammu2002",188,"Jammu",76.513512,21019,0.31
4509,"India","Chhattisgarh","Jammu",2003,"Jammu2003",188,"Jammu",69.604897,39283,0.31
4510,"India","Jammu And Kashmir","Jammu",2004,"Jammu2004",188,"Jammu",80.285713,23292,0.31
4511,"India","Jammu And Kashmir","Jammu",2005,"Jammu2005",188,"Jammu",85.80851,24371,0.31
4512,"India","Jammu And Kashmir","Jammu",2006,"Jammu2006",188,"Jammu",54.7925,25794,0.31
4513,"India","Jammu And Kashmir","Jammu",2007,"Jammu2007",188,"Jammu",50.107143,27387,0.31
4514,"India","Jammu And Kashmir","Jammu",2008,"Jammu2008",188,"Jammu",72.352943,29102,0.31
4515,"India","Jammu And Kashmir","Jammu",2009,"Jammu2009",188,"Jammu",62.166668,30512,0.31
4516,"India","Jammu And Kashmir","Jammu",2010,"Jammu2010",188,"Jammu",39.872341,32256,0.31
,,,,,,,,,,
4518,"India","Jammu And Kashmir","Jammu",2012,"Jammu2012",188,"Jammu",90.40741,35029,0.31
4519,"India","Jammu And Kashmir","Jammu",2013,"Jammu2013",188,"Jammu",32.935482,36705,0.31
4520,"India","Jammu And Kashmir","Jammu",2014,"Jammu2014",188,"Jammu",35.563217,34945,0.31
4521,"India","Jammu And Kashmir","Jammu",2015,"Jammu2015",188,"Jammu",47.987911,41943,0.31
4522,"India","Jammu And Kashmir","Jammu",2016,"Jammu2016",188,"Jammu",44.42226,43001,0.31
,,,,,,,,,,
,,,,,,,,,,
4525,"India","Gujarat","Jamnagar",2000,"Jamnagar2000",125,"Jamnagar",109.375,118544,0.18
,,,,,,,,,,
4527,"India","Gujarat","Jamnagar",2002,"Jamnagar2002",125,"Jamnagar",96,139353,0.18
,,,,,,,,,,
4529,"India","Gujarat","Jamnagar",2004,"Jamnagar2004",125,"Jamnagar",88,172265,0.18
4530,"India","Gujarat","Jamnagar",2005,"Jamnagar2005",125,"Jamnagar",127.38461,197270,0.18
4531,"India","Gujarat","Jamnagar",2006,"Jamnagar2006",125,"Jamnagar",94.709679,213954,0.18
4532,"India","Gujarat","Jamnagar",2007,"Jamnagar2007",125,"Jamnagar",91.297295,239253,0.18
4533,"India","Gujarat","Jamnagar",2008,"Jamnagar2008",125,"Jamnagar",115.06977,249480,0.18
4534,"India","Gujarat","Jamnagar",2009,"Jamnagar2009",125,"Jamnagar",93.523811,284732,0.18
4535,"India","Gujarat","Jamnagar",2010,"Jamnagar2010",125,"Jamnagar",116,315892,0.18
4536,"India","Gujarat","Jamnagar",2011,"Jamnagar2011",125,"Jamnagar",109.33334,336886,0.18
4537,"India","Gujarat","Jamnagar",2012,"Jamnagar2012",125,"Jamnagar",124.74359,377257,0.18
4538,"India","Gujarat","Jamnagar",2013,"Jamnagar2013",125,"Jamnagar",107.31579,405603,0.18
4539,"India","Gujarat","Jamnagar",2014,"Jamnagar2014",125,"Jamnagar",115,446157,0.18
4540,"India","Gujarat","Jamnagar",2015,"Jamnagar2015",125,"Jamnagar",122.5946,489877,0.18
4541,"India","Gujarat","Jamnagar",2016,"Jamnagar2016",125,"Jamnagar",124.4,533602,0.18
4542,"India","Gujarat","Jamnagar",2017,"Jamnagar2017",125,"Jamnagar",131.55556,598463,0.18
4543,"India","Gujarat","Jamnagar",2018,"Jamnagar2018",125,"Jamnagar",135.03226,654033,0.18
4544,"India","Jharkhand","Jamtara",2000,"Jamtara2000",210,"Jamtara",21,38351,0.21
4545,"India","Jharkhand","Jamtara",2001,"Jamtara2001",210,"Jamtara",38,40994,0.21
4546,"India","Jharkhand","Jamtara",2002,"Jamtara2002",210,"Jamtara",24,42142,0.21
,,,,,,,,,,
4548,"India","Jharkhand","Jamtara",2004,"Jamtara2004",210,"Jamtara",47,53056,0.21
4549,"India","Jharkhand","Jamtara",2005,"Jamtara2005",210,"Jamtara",53,50678,0.21
,,,,,,,,,,
4551,"India","Jharkhand","Jamtara",2007,"Jamtara2007",210,"Jamtara",72,63005,0.21
4552,"India","Jharkhand","Jamtara",2008,"Jamtara2008",210,"Jamtara",45,60472,0.21
4553,"India","Jharkhand","Jamtara",2009,"Jamtara2009",210,"Jamtara",50.666668,66465,0.21
4554,"India","Jharkhand","Jamtara",2010,"Jamtara2010",210,"Jamtara",42,76134,0.21
,,,,,,,,,,
4556,"India","Jharkhand","Jamtara",2012,"Jamtara2012",210,"Jamtara",62,87242,0.21
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4561,"India","Jharkhand","Jamtara",2017,"Jamtara2017",210,"Jamtara",28,111775,0.21
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4568,"India","Bihar","Jamui",2005,"Jamui2005",95,"Jamui",45.5,68419,0.21
,,,,,,,,,,
4570,"India","Bihar","Jamui",2007,"Jamui2007",95,"Jamui",49.333332,84415,0.21
4571,"India","Bihar","Jamui",2008,"Jamui2008",95,"Jamui",40,97284,0.21
4572,"India","Bihar","Jamui",2009,"Jamui2009",95,"Jamui",49,101938,0.21
4573,"India","Bihar","Jamui",2010,"Jamui2010",95,"Jamui",34.799999,117503,0.21
4574,"India","Bihar","Jamui",2011,"Jamui2011",95,"Jamui",36,129521,0.21
4575,"India","Bihar","Jamui",2012,"Jamui2012",95,"Jamui",36,134303,0.21
4576,"India","Bihar","Jamui",2013,"Jamui2013",95,"Jamui",46.857143,139961,0.21
,,,,,,,,,,
,,,,,,,,,,
4579,"India","Bihar","Jamui",2016,"Jamui2016",95,"Jamui",21.529411,163967,0.21
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
4586,"India","Telangana","Jangoan",2004,"Jangoan2004",530,"Warangal",127.75,79916,0.23
4587,"India","Telangana","Jangoan",2005,"Jangoan2005",530,"Warangal",97.25,92751,0.23
4588,"India","Telangana","Jangoan",2006,"Jangoan2006",530,"Warangal",211.39999,102977,0.23
4589,"India","Telangana","Jangoan",2007,"Jangoan2007",530,"Warangal",148.33333,113456,0.23
4590,"India","Telangana","Jangoan",2008,"Jangoan2008",530,"Warangal",155.5,128918,0.23
4591,"India","Telangana","Jangoan",2009,"Jangoan2009",530,"Warangal",108,129267,0.23
4592,"India","Telangana","Jangoan",2010,"Jangoan2010",530,"Warangal",139,152123,0.23
4593,"India","Telangana","Jangoan",2011,"Jangoan2011",530,"Warangal",182,160602,0.23
,,,,,,,,,,
4595,"India","Telangana","Jangoan",2013,"Jangoan2013",530,"Warangal",76.5,172681,0.23
4596,"India","Telangana","Jangoan",2014,"Jangoan2014",530,"Warangal",107.75,184192,0.23
4597,"India","Telangana","Jangoan",2015,"Jangoan2015",530,"Warangal",54,205923,0.23
4598,"India","Telangana","Jangoan",2016,"Jangoan2016",530,"Warangal",88.85714,225108,0.23
4599,"India","Telangana","Jangoan",2017,"Jangoan2017",530,"Warangal",88.85714,246058,0.23
4600,"India","Telangana","Jangoan",2018,"Jangoan2018",530,"Warangal",100.28571,268926,0.23
,,,,,,,,,,
4602,"India","Chhattisgarh","Janjgir-Champa",2001,"Janjgir-Champa2001",109,"Janjgir–Champa",76,33639,0.24
4603,"India","Chhattisgarh","Janjgir-Champa",2002,"Janjgir-Champa2002",109,"Janjgir–Champa",67.699997,33071,0.24
,,,,,,,,,,
4605,"India","Chhattisgarh","Janjgir-Champa",2004,"Janjgir-Champa2004",109,"Janjgir–Champa",60,41387,0.24
4606,"India","Chhattisgarh","Janjgir-Champa",2005,"Janjgir-Champa2005",109,"Janjgir–Champa",71.217392,42063,0.24
4607,"India","Chhattisgarh","Janjgir-Champa",2006,"Janjgir-Champa2006",109,"Janjgir–Champa",60.880001,50065,0.24
4608,"India","Chhattisgarh","Janjgir-Champa",2007,"Janjgir-Champa2007",109,"Janjgir–Champa",42.363636,54112,0.24
4609,"India","Chhattisgarh","Janjgir-Champa",2008,"Janjgir-Champa2008",109,"Janjgir–Champa",69.428574,57662,0.24
4610,"India","Chhattisgarh","Janjgir-Champa",2009,"Janjgir-Champa2009",109,"Janjgir–Champa",72.800003,59263,0.24
,,,,,,,,,,
,,,,,,,,,,
4613,"India","Chhattisgarh","Janjgir-Champa",2012,"Janjgir-Champa2012",109,"Janjgir–Champa",78.173912,72423,0.24
4614,"India","Chhattisgarh","Janjgir-Champa",2013,"Janjgir-Champa2013",109,"Janjgir–Champa",50.344826,79596,0.24
4615,"India","Chhattisgarh","Janjgir-Champa",2014,"Janjgir-Champa2014",109,"Janjgir–Champa",45.172413,80502,0.24
4616,"India","Chhattisgarh","Janjgir-Champa",2015,"Janjgir-Champa2015",109,"Janjgir–Champa",52.564102,82218,0.24
4617,"India","Chhattisgarh","Janjgir-Champa",2016,"Janjgir-Champa2016",109,"Janjgir–Champa",47.767441,91304,0.24
4618,"India","Chhattisgarh","Janjgir-Champa",2017,"Janjgir-Champa2017",109,"Janjgir–Champa",56.115383,94484,0.24
4619,"India","Chhattisgarh","Janjgir-Champa",2018,"Janjgir-Champa2018",109,"Janjgir–Champa",67.547173,101853,0.24
,,,,,,,,,,
4621,"India","Chhattisgarh","Jashpur",2001,"Jashpur2001",99,"Jashpur",47.3125,33639,0.22
4622,"India","Chhattisgarh","Jashpur",2002,"Jashpur2002",99,"Jashpur",44.35294,33071,0.22
,,,,,,,,,,
4624,"India","Chhattisgarh","Jashpur",2004,"Jashpur2004",99,"Jashpur",40.416668,41387,0.22
4625,"India","Chhattisgarh","Jashpur",2005,"Jashpur2005",99,"Jashpur",32.666668,42063,0.22
4626,"India","Chhattisgarh","Jashpur",2006,"Jashpur2006",99,"Jashpur",34.400002,50065,0.22
4627,"India","Chhattisgarh","Jashpur",2007,"Jashpur2007",99,"Jashpur",30.799999,54112,0.22
4628,"India","Chhattisgarh","Jashpur",2008,"Jashpur2008",99,"Jashpur",29.571428,57662,0.22
4629,"India","Chhattisgarh","Jashpur",2009,"Jashpur2009",99,"Jashpur",42,59263,0.22
,,,,,,,,,,
4631,"India","Chhattisgarh","Jashpur",2011,"Jashpur2011",99,"Jashpur",32.545456,69265,0.22
4632,"India","Chhattisgarh","Jashpur",2012,"Jashpur2012",99,"Jashpur",38.708332,72423,0.22
4633,"India","Chhattisgarh","Jashpur",2013,"Jashpur2013",99,"Jashpur",32.46154,79596,0.22
4634,"India","Chhattisgarh","Jashpur",2014,"Jashpur2014",99,"Jashpur",27.487179,80502,0.22
4635,"India","Chhattisgarh","Jashpur",2015,"Jashpur2015",99,"Jashpur",30.333334,82218,0.22
4636,"India","Chhattisgarh","Jashpur",2016,"Jashpur2016",99,"Jashpur",32.14706,91304,0.22
4637,"India","Chhattisgarh","Jashpur",2017,"Jashpur2017",99,"Jashpur",29.333334,94484,0.22
4638,"India","Chhattisgarh","Jashpur",2018,"Jashpur2018",99,"Jashpur",35.343285,101853,0.22
4639,"India","Uttar Pradesh","Jaunpur",2000,"Jaunpur2000",583,"Jaunpur",29.818182,198839,0.23
,,,,,,,,,,
,,,,,,,,,,
4643,"India","Uttar Pradesh","Jaunpur",2004,"Jaunpur2004",583,"Jaunpur",12.333333,231029,0.23
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
